date,country,operator,ac_type,all_aboard,PASAJEROS A BORDO,crew_aboard,cantidad de fallecidos,passenger_fatalities,crew_fatalities,ground
1968-06-28 12:46:00,Missouri,Purdue Airlines Inc.,Douglas DC-3 (C-47-DL),27.0,23.0,4.0,1.0,1.0,0.0,0.0
1968-07-03 00:00:00,England,BKS Air Transport,Airspeed AS.57 Ambassador 2,8.0,0.0,8.0,6.0,0.0,6.0,0.0
1968-07-08 00:00:00,Saudi Arabia,Saudi Arabian Airlines,Convair CV-340-68B,11.0,8.0,3.0,11.0,8.0,3.0,0.0
1968-07-13 00:00:00,Nigeria,Sabena,Boeing 707-329C,7.0,2.0,5.0,7.0,2.0,5.0,0.0
1968-07-15 00:00:00,Brazil,Varig,Curtiss C-46C,3.0,0.0,3.0,3.0,0.0,3.0,0.0
1968-07-18 00:00:00,Off Chili,Aerolineas Flecha Austral,Curtiss C-46D,5.0,0.0,5.0,5.0,0.0,5.0,0.0
1968-08-02 14:06:00,Italy,Alitalia,McDonnell Douglas DC-8,95.0,85.0,10.0,13.0,13.0,0.0,0.0
1968-08-04 08:48:00,Wisconsin,North Central Airlines / Private,Convair CV-580 / Cessna 150,15.0,10.0,5.0,3.0,2.0,1.0,0.0
1968-08-09 13:05:00,Germany,British Eagle International Airlines,Vickers Viscount 739A,48.0,44.0,4.0,48.0,44.0,4.0,0.0
1968-08-10 07:57:00,West Virginia,Piedmont Airlines,Fairchild-Hiller FH-227B,37.0,34.0,3.0,35.0,32.0,3.0,0.0
1968-08-14 09:35:00,California,Los Angeles Airways,Sikorsky S-61L helicopter,21.0,18.0,3.0,21.0,18.0,3.0,0.0
1968-08-18 09:20:00,Egypt,United Arab Airlines,Antonov AN-24V,40.0,33.0,7.0,40.0,33.0,7.0,0.0
1968-08-20 01:30:00,Venezuela,Linea Aeropostal Venezolana,Hawker Siddeley HS-748-215-2,7.0,4.0,3.0,4.0,2.0,2.0,0.0
1968-08-31 00:00:00,Norway,Westwing,de Havilland Canada DHC-3 Otter,6.0,5.0,1.0,5.0,4.0,1.0,0.0
1968-09-03 20:30:00,Bulgaria,Bulair TABSO,Ilyushin IL-18,89.0,82.0,7.0,47.0,42.0,5.0,0.0
1968-09-08 14:55:00,New York,Air Taxi,Cessna 402 / Piper PA-28,9.0,7.0,2.0,2.0,1.0,1.0,0.0
1968-09-11 10:34:00,France,Air France,Sud-Aviation Caravelle 3,95.0,89.0,6.0,95.0,89.0,6.0,0.0
1968-09-28 00:00:00,Nigeria,Pan African Airlines,Douglas C-54B,57.0,55.0,2.0,57.0,55.0,2.0,1.0
1968-10-08 08:37:00,Costa Rica,Aerovias del Valle,Britten-Norman BN-2 Islander,10.0,9.0,1.0,10.0,9.0,1.0,0.0
1968-10-11 16:20:00,Czechoslovakia,Ceskoslovenske Aerolinie,Avia 14-40,40.0,36.0,4.0,11.0,8.0,3.0,0.0
1968-10-20 00:00:00,Brazil,Cruzeiro,Douglas C-47A-25,19.0,16.0,3.0,19.0,16.0,3.0,0.0
1968-10-21 06:00:00,South Vietnam,U.S. Air Force,Douglas C-47D,23.0,12.0,11.0,23.0,12.0,11.0,0.0
1968-10-25 17:17:00,New Hampshire,Northeast Airlines,Fairchild-Hiller FH227C,42.0,39.0,3.0,32.0,30.0,2.0,0.0
1968-11-22 01:24:00,California,Japan Air Lines,McDonnell Douglas DC-8-62,107.0,96.0,11.0,0.0,0.0,0.0,0.0
1968-11-23 19:59:00,California,Cable Commuter,de Havilland Canada DHC-6 Twin Otter 200,9.0,7.0,2.0,9.0,7.0,2.0,0.0
1968-11-25 15:33:00,Laos,Air America,Curtiss C-46D-20-CU,28.0,25.0,3.0,26.0,23.0,3.0,0.0
1968-12-02 09:36:00,Alaska,Wien Consolidated Airlines,Fairchild F-27B,39.0,36.0,3.0,39.0,36.0,3.0,0.0
1968-12-12 22:02:00,Venezuela,Pan American World Airways,Boeing B-707-321B,51.0,42.0,9.0,51.0,42.0,9.0,0.0
1968-12-24 20:12:00,Pennsylvania,Allegheny Airlines,Convair CV-580,47.0,41.0,6.0,20.0,17.0,3.0,0.0
1968-12-24 04:30:00,Alaska,Interior Airways,Lockheed L-100 Hercules,4.0,0.0,4.0,2.0,0.0,2.0,0.0
1968-12-26 06:15:00,Alaska,Pan American World Airways,Boeing 707-321CF,3.0,0.0,3.0,3.0,0.0,3.0,0.0
1968-12-26 23:20:00,Mexico,Exportada De Sal S.A.,Douglas DC-3,12.0,10.0,2.0,12.0,10.0,2.0,0.0
1968-12-27 20:22:00,Illinois,North Central Airlines,Convair CV-580,45.0,41.0,4.0,27.0,24.0,3.0,1.0
1968-12-31 00:00:00,Mexico,Servicios Aéreos Especiales,Douglas DC-3,26.0,22.0,4.0,26.0,22.0,4.0,0.0
1968-12-31 08:30:00,Australia,MacRobertson Miller Airlines,Vickers Viscount 720,26.0,21.0,5.0,26.0,21.0,5.0,0.0
1969-01-02 12:43:00,Alaska,ERA Helicopter,Bell 205A,2.0,1.0,1.0,2.0,1.0,1.0,0.0
1969-01-02 20:12:00,Taiwan,China Airlines (Taiwan),Douglas DC-3D,24.0,19.0,5.0,24.0,19.0,5.0,0.0
1969-01-05 01:34:00, England,Ariana Afghan Airlines,Boeing B-727-113C,62.0,54.0,8.0,48.0,43.0,5.0,2.0
1969-01-06 20:35:00,Pennsylvania,Allegheny Airlines,Convair CV-580,28.0,25.0,3.0,11.0,9.0,2.0,0.0
1969-01-13 19:21:00,California,Scandinavian Airlines (SAS),McDonnell Douglas DC-8-62,45.0,36.0,9.0,15.0,12.0,3.0,0.0
1969-01-16 13:45:00,Vietnam,Air America,Douglas C-47 Skytrain (DC-3),12.0,9.0,3.0,12.0,9.0,3.0,0.0
1969-01-18 18:21:00,California,United Air Lines,Boeing B-727-22QC,38.0,32.0,6.0,38.0,32.0,6.0,0.0
1969-02-18 05:10:00,California,Mineral County Airlines,Douglas DC-3,35.0,32.0,3.0,35.0,32.0,3.0,0.0
1969-02-24 00:00:00,Taiwan,Far Eastern Air Transport,Handley Page Dart Herald 201,36.0,32.0,4.0,36.0,32.0,4.0,0.0
1969-03-05 17:38:00,Puerto Rico,Prinair,de Havilland DH-114 Heron 2D,19.0,17.0,2.0,19.0,17.0,2.0,0.0
1969-03-08 00:00:00,Atlantic Ocean,Continental Air Transport,Douglas DC-4,3.0,0.0,3.0,3.0,0.0,3.0,0.0
1969-03-13 15:52:00,Alaska,Wien Consolidated Airlines,de Havilland DHC-6,5.0,4.0,1.0,1.0,1.0,0.0,0.0
1969-03-16 14:00:00,Venezuela,Venezolana Internacional de Aviacion,McDonnell Douglas DC-9-32,84.0,74.0,10.0,84.0,74.0,10.0,71.0
1969-03-20 02:00:00,Egypt,United Arab Airlines,Ilyushin IL-18D,105.0,98.0,7.0,100.0,93.0,7.0,0.0
1969-03-20 06:55:00,Louisiana,Avion Airways,Douglas DC-3,27.0,24.0,3.0,16.0,13.0,3.0,0.0
1969-04-02 16:08:00,Poland,LOT Polish Airlines,Antonov AN-24V,53.0,48.0,5.0,53.0,48.0,5.0,0.0
1969-04-02 12:40:00,South Vietnam,U.S. Army,Boeing Vertol CH47C (helicopter),78.0,73.0,5.0,24.0,23.0,1.0,0.0
1969-04-02 12:50:00,Bahamas,Islands of the Bahamas Inc,Curtiss C-46F,2.0,0.0,2.0,2.0,0.0,2.0,0.0
1969-04-07 00:00:00,Canada,Air Canada,Vickers 757 Viscount,21.0,17.0,4.0,1.0,1.0,0.0,0.0
1969-04-15 13:50:00,North Korea,U.S. Navy,Lockheed EC-121M,31.0,25.0,6.0,31.0,25.0,6.0,0.0
1969-04-16 08:20:00,Zaire,Wigmo,Curtiss C-46,45.0,42.0,3.0,45.0,42.0,3.0,0.0
1969-04-21 14:59:00,East Pakistan,Indian Airlines,Fokker F-27 Friendship 100,44.0,40.0,4.0,44.0,40.0,4.0,0.0
1969-04-24 00:00:00,Ghana,Ghana Airways,Douglas DC-3,33.0,30.0,3.0,1.0,1.0,0.0,0.0
1969-05-06 13:20:00,South Vietnam,U.S. Army,Boeing Vertol CH47A (helicopter),74.0,69.0,5.0,30.0,29.0,1.0,0.0
1969-05-07 12:45:00,New Jersey,Flying W Airways,Curtiss C-46F,2.0,0.0,2.0,2.0,0.0,2.0,0.0
1969-05-23 00:00:00,Burma,Union of Burma Airways,Douglas C-47,6.0,4.0,2.0,6.0,4.0,2.0,0.0
1969-05-25 09:52:00,Italy,Aero Transporti Italiani,Fokker F-27 Friendship 600,36.0,31.0,5.0,1.0,1.0,0.0,0.0
1969-06-04 08:42:00,Mexico,Compania Mexicana de Aviacion,Boeing B-727-64,79.0,72.0,7.0,79.0,72.0,7.0,0.0
1969-06-05 00:00:00,Alaska,U.S. Air Force,Boeing RC-135E,19.0,0.0,19.0,19.0,0.0,19.0,0.0
1969-06-23 14:52:00,Russia,Aeroflot,Ilyushin IL-14M / Antonov An-12BP,120.0,110.0,10.0,120.0,110.0,10.0,0.0
1969-06-28 19:50:00,Kyrgyzstan,Aeroflot,Ilyushin IL-14,40.0,35.0,5.0,40.0,35.0,5.0,0.0
1969-07-06 20:22:00,Georgia,Air South,Beechcraft B-99,14.0,12.0,2.0,14.0,12.0,2.0,0.0
1969-07-12 00:00:00,Nepal,Royal Nepal Airlines,Douglas DC-3,35.0,31.0,4.0,35.0,31.0,4.0,0.0
1969-07-15 06:57:00,New York,New York Airways,de Havilland Canada DHC-6 Twin Otter 200,14.0,11.0,3.0,3.0,1.0,2.0,0.0
1969-07-25 17:45:00,Hawaii,Trans Isle Air,De Havilland DH-104 Dove,13.0,11.0,2.0,1.0,1.0,0.0,0.0
1969-07-26 01:30:00,Algeria,Air Algerie,Sud Aviation SE-210 Caravelle 6N,37.0,30.0,7.0,33.0,30.0,3.0,0.0
1969-07-26 12:33:00,New Jersey,Trans World Airlines,Boeing 707-331C,5.0,0.0,5.0,5.0,0.0,5.0,0.0
1969-08-03 16:00:00,Ukraine,Aeroflot,Antonov An-24B,55.0,51.0,4.0,55.0,51.0,4.0,0.0
1969-08-03 00:00:00,Nigeria,Canairelief Air,Lockheed L-1049H Super Constellation,4.0,0.0,4.0,4.0,0.0,4.0,0.0
1969-08-19 17:00:00,Laos,Air America,Pilatus Pc-6C,13.0,12.0,1.0,13.0,12.0,1.0,0.0
1969-08-25 00:00:00,Ecuador,TAO,Douglas C-47B,4.0,0.0,4.0,1.0,0.0,1.0,0.0
1969-08-26 20:31:00,Russia,Aeroflot,Ilyushin IL-18,102.0,94.0,8.0,16.0,16.0,0.0,0.0
1969-08-26 09:45:00,Russia,Aeroflot,Antonov AN-2,14.0,11.0,3.0,14.0,11.0,3.0,0.0
1969-08-31 20:05:00,Iowa,Private Charter,Cessna 172H,3.0,2.0,1.0,3.0,2.0,1.0,0.0
1969-09-01 13:05:00,Russia,Aeroflot,Ilyushin IL-14P,27.0,22.0,5.0,22.0,17.0,5.0,0.0
1969-09-02 11:15:00,Laos,Royal Lao Air Force,Douglas C-47,35.0,31.0,4.0,35.0,31.0,4.0,0.0
1969-09-06 00:00:00,Ecuador,TAME Ecuador,Douglas DC-3,16.0,14.0,2.0,1.0,1.0,0.0,0.0
1969-09-08 14:00:00,Colombia,SATENA,Douglas DC-3,32.0,29.0,3.0,32.0,29.0,3.0,0.0
1969-09-09 14:29:00,Indiana,Allegheny Airlines / Forth Corporation,MD Douglas DC-9-31/Piper Cherokee PA-28,83.0,79.0,4.0,83.0,79.0,4.0,0.0
1969-09-12 00:00:00,Philippines,Philippine Air Lines,BAC One-Eleven 402AP,47.0,42.0,5.0,45.0,41.0,4.0,0.0
1969-09-14 20:33:00,Brazil,VASP,Douglas DC-3,21.0,15.0,6.0,20.0,15.0,5.0,0.0
1969-09-17 17:09:00,Canada,Pacific Western Airlines,Convair CV-640,15.0,11.0,4.0,4.0,2.0,2.0,0.0
1969-09-20 16:00:00,Vietnam,Air Vietnam (South Vietnam),Douglas DC-4 / USAF F-4E,76.0,71.0,5.0,74.0,69.0,5.0,2.0
1969-09-21 17:20:00,Mexico,Mexicana,Boeing B-727-64,118.0,111.0,7.0,27.0,22.0,5.0,0.0
1969-09-26 15:10:00,Bolivia,Lloyd Aereo Boliviano,Douglas DC-6B,74.0,69.0,5.0,74.0,69.0,5.0,0.0
1969-09-26 18:40:00,Nigeria,Nordchurchaid,Boeing C-97,5.0,0.0,5.0,5.0,0.0,5.0,0.0
1969-10-02 07:10:00,Gulf of Tonkin,U.S. Navy,Grumman C-2A,26.0,21.0,5.0,26.0,21.0,5.0,0.0
1969-10-13 17:27:00,Russia,Aeroflot,Antonov An-24B,56.0,52.0,4.0,24.0,22.0,2.0,0.0
1969-11-09 00:00:00,"Ontario ,Canada",Austin Airways,Douglas C-47B,4.0,2.0,2.0,2.0,2.0,0.0,0.0
1969-11-13 02:33:00,Russia,Aeroflot,Antonov An-12TB,12.0,9.0,3.0,12.0,9.0,3.0,0.0
1969-11-19 20:20:00,New York,Mohawk Airlines,Fairchild-Hiller FH-227B,14.0,11.0,3.0,14.0,11.0,3.0,0.0
1969-11-20 08:30:00,Nigeria,Nigeria Airways,BAC VC-10-1101,87.0,76.0,11.0,87.0,76.0,11.0,0.0
1969-12-03 18:05:00,Venezuela,Air France,Boeing B-707-328B,62.0,41.0,21.0,62.0,41.0,21.0,0.0
1969-12-05 15:00:00,New Mexico,Private,Lockheed 18-08 Lodestar,11.0,9.0,2.0,11.0,9.0,2.0,0.0
1969-12-06 07:07:00,Russia,Aeroflot,Antonov An-12PL,8.0,2.0,6.0,8.0,2.0,6.0,0.0
1969-12-08 20:46:00,Greece,Olympic Airways,Douglas DC-6B,90.0,85.0,5.0,90.0,85.0,5.0,0.0
1969-12-10 18:33:00,Russia,Aeroflot,Ilyushin 14P,17.0,12.0,5.0,17.0,12.0,5.0,0.0
1969-12-22 00:00:00,Vietnam,Air Vietnam (South Vietnam),Douglas DC-6B,77.0,70.0,7.0,10.0,10.0,0.0,24.0
1969-12-23 00:00:00,Laos,Laos Air,Douglas C-47A-25-DK,6.0,4.0,2.0,6.0,4.0,2.0,0.0
1970-01-05 22:25:00,Sweden,Spantax,Convair CV-990-30A-5,10.0,7.0,3.0,5.0,5.0,0.0,0.0
1970-01-12 12:00:00,Near Villia Greece,Royal Hellenic Air Force,Douglas C-47,27.0,22.0,5.0,23.0,19.0,4.0,0.0
1970-01-13 06:00:00,Western Samoa,Polynesian Airlines,Douglas DC-3,32.0,29.0,3.0,32.0,29.0,3.0,0.0
1970-01-14 00:00:00,Peru,Faucett,Douglas DC-4,28.0,24.0,4.0,28.0,24.0,4.0,0.0
1970-01-25 19:13:00,India,Royal Nepal Airlines,Fokker F-27 Friendship 200,23.0,18.0,5.0,1.0,0.0,1.0,0.0
1970-01-25 00:00:00,Mexico,Charter -Federal Electricity Commission,Convair CV-240-2,19.0,15.0,4.0,18.0,14.0,4.0,0.0
1970-01-28 20:53:00,Russia,Aeroflot,Antonov AN-24,34.0,28.0,6.0,34.0,28.0,6.0,0.0
1970-01-28 07:49:00,Ohio,TAG Airlines,De Havilland Dove,9.0,7.0,2.0,9.0,7.0,2.0,0.0
1970-01-29 19:27:00,Russia,Aeroflot,Tupolev TU-124,38.0,32.0,6.0,11.0,8.0,3.0,0.0
1970-02-04 13:45:00,Romania,Tarom,Antonov AN-24V,22.0,18.0,4.0,21.0,17.0,4.0,0.0
1970-02-04 20:55:00,Argentina,Aerolineas Argentinas,Hawker Siddeley HS-748 1,37.0,33.0,4.0,37.0,33.0,4.0,0.0
1970-02-06 15:42:00,USSR,Aeroflot,Ilyushin IL-18V,106.0,98.0,8.0,92.0,85.0,7.0,0.0
1970-02-10 18:37:00,Connecticut,Pilgrim Airlines,de Havilland Canada DHC-6 Twin Otter 100,5.0,3.0,2.0,5.0,3.0,2.0,0.0
1970-02-12 07:38:00,Colombia,Lineas Aéreas La Urraca,Douglas DC-3 (C-47-DL),12.0,8.0,4.0,12.0,8.0,4.0,2.0
1970-02-15 18:30:00,Dominican Republic,Compania Dominicana de Aviacion,McDonnell Douglas DC-9-32,102.0,97.0,5.0,102.0,97.0,5.0,0.0
1970-02-19 00:00:00,Congo,Air Congo,Douglas DC-3,17.0,14.0,3.0,17.0,14.0,3.0,0.0
1970-02-21 13:34:00,Switzerland,Swissair,Convair CV-990-30A-6,47.0,38.0,9.0,47.0,38.0,9.0,0.0
1970-03-06 00:00:00,Switzerland,Bavaria Flug,Handley Page Jetstream 1,11.0,9.0,2.0,11.0,9.0,2.0,0.0
1970-03-14 17:30:00,Brazil,Paraense Transportes Aereos,Fairchild-Hiller FH-227B,40.0,35.0,5.0,38.0,34.0,4.0,0.0
1970-03-16 11:30:00,South Vietnam,U.S. Navy,Lockheed EC-121P,31.0,0.0,31.0,23.0,0.0,23.0,0.0
1970-03-26 19:53:00,Arizona,Grand Canyon Airlines,Piper PA-32,6.0,5.0,1.0,6.0,5.0,1.0,0.0
1970-04-01 04:07:00,Russia,Aeroflot,Antonov AN-24V,45.0,40.0,5.0,45.0,40.0,5.0,0.0
1970-04-01 09:45:00,Morocco,Royal Air Maroc,Aerospatiale Caravelle 3,82.0,76.0,6.0,61.0,56.0,5.0,0.0
1970-04-04 20:47:00,Ukraine,Aeroflot,Ilyushin IL-14P,35.0,30.0,5.0,7.0,6.0,1.0,0.0
1970-04-21 11:30:00,Philippines,Philippine Air Lines,Hawker Siddeley HS-748-209,36.0,32.0,4.0,36.0,32.0,4.0,0.0
1970-04-25 10:23:00,Italy,Italian Air Force,Fairchild C-119G,19.0,12.0,7.0,17.0,10.0,7.0,0.0
1970-04-28 09:12:00, New Guinea,Trans Australia Airlines,de Havilland Canada DHC-6 Twin Otter 100,11.0,9.0,2.0,8.0,6.0,2.0,0.0
1970-05-02 15:49:00,US Virgin Islands,Antillean Airlines,McDonnell Douglas DC-9-33CF,63.0,57.0,6.0,23.0,22.0,1.0,0.0
1970-05-04 08:04:00,California,U.S. Air Force,Convair CV-240,14.0,0.0,14.0,13.0,0.0,13.0,0.0
1970-05-06 00:00:00,Somalia,Somali Airlines,Vickers 785D Viscount,30.0,26.0,4.0,5.0,5.0,0.0,0.0
1970-05-09 00:00:00,Philippines,Philippine Air Lines,Fokker F-27 Friendship 100,33.0,29.0,4.0,1.0,0.0,1.0,0.0
1970-05-09 21:28:00,Michigan,Executive Jet Sales Inc.,Gates Learjet 23,6.0,4.0,2.0,6.0,4.0,2.0,0.0
1970-05-15 11:49:00,USSR,Aeroflot,Antonov AN-10,11.0,0.0,11.0,11.0,0.0,11.0,0.0
1970-05-26 00:00:00,Honduras,Aeroservicios,de Havilland DH-114 Heron 1B,6.0,4.0,2.0,6.0,4.0,2.0,0.0
1970-05-30 09:30:00,Georgia,Lehigh Acres Development Inc.,Martin 404,33.0,29.0,4.0,1.0,1.0,0.0,5.0
1970-06-01 05:12:00,Libya,Ceskoslovenske Aerolinie,Tupolev TU-104A,13.0,10.0,3.0,13.0,10.0,3.0,0.0
1970-06-02 00:00:00,Philippines,Philippine Air Lines,Fokker F-27 Friendship 100,44.0,40.0,4.0,1.0,1.0,0.0,0.0
1970-06-10 00:00:00,Peru,LADE,Fokker F-27 Friendship 400M,8.0,5.0,3.0,5.0,3.0,2.0,0.0
1970-07-03 14:00:00,Alakska,Reeder Flying Service,Douglas DC-3,27.0,25.0,2.0,5.0,4.0,1.0,0.0
1970-07-03 19:05:00,Spain,Dan Air Services,de Havilland Comet 4,112.0,105.0,7.0,112.0,105.0,7.0,0.0
1970-07-05 08:09:00,Canada,Air Canada,McDonnell Douglas DC-8-63,109.0,100.0,9.0,109.0,100.0,9.0,0.0
1970-07-18 17:20:00,North Atlantic Ocean,Soviet Air Force,Antonov AN-22,23.0,15.0,8.0,23.0,15.0,8.0,0.0
1970-07-27 11:35:00,Japan,Flying Tiger Line,McDonnell Douglas DC-8-63AF,4.0,0.0,4.0,4.0,0.0,4.0,0.0
1970-08-03 00:00:00,Nevada,United States Navy,Lockheed P-3A Orion,10.0,0.0,10.0,10.0,0.0,10.0,0.0
1970-08-06 02:17:00,Pakistan,Pakistan International Airlines,Fokker F-27 Friendship 200,30.0,26.0,4.0,30.0,26.0,4.0,0.0
1970-08-09 15:00:00,Peru,Lineas Aereas Nacionales SA (Peru),Lockheed 188A Electra,100.0,91.0,9.0,99.0,91.0,8.0,2.0
1970-08-12 03:44:00,Taiwan,China Airlines (Taiwan),NAMC YS-11A-219,31.0,26.0,5.0,14.0,12.0,2.0,0.0
1970-08-26 00:00:00,South Vietnam,U.S. Army,Boeing Vertol CH47B (helicopter),32.0,27.0,5.0,30.0,25.0,5.0,0.0
1970-08-29 14:45:00,India,Indian Airlines,Fokker F-27 Friendship 400,39.0,34.0,5.0,39.0,34.0,5.0,0.0
1970-08-30 00:00:00,Netherlands,Dutch Continental Airways,Britten-Norman BN-2A Islander,10.0,9.0,1.0,3.0,2.0,1.0,0.0
1970-09-02 15:41:00,Ukraine,Aeroflot,Tupolev Tu-124,37.0,32.0,5.0,37.0,32.0,5.0,0.0
1970-09-02 00:00:00,USSR,Aeroflot,Tupolev TU-124,37.0,32.0,5.0,37.0,31.0,6.0,0.0
1970-09-03 21:26:00,USSR,Aeroflot,Yakovlev YAK-40,21.0,18.0,3.0,21.0,18.0,3.0,0.0
1970-09-08 16:06:00,New York,Trans International Airlines,McDonnell Douglas DC-8-63CF,11.0,0.0,11.0,11.0,0.0,11.0,0.0
1970-09-26 10:56:00,Denmark,Icelandair,Fokker F-27 Friendship 300,34.0,30.0,4.0,8.0,7.0,1.0,0.0
1970-09-30 00:00:00,Vietnam,Air Vietnam (South Vietnam),Douglas DC-3-DST,38.0,34.0,4.0,4.0,1.0,3.0,0.0
1970-10-02 12:00:00,Colorado,"Charter, Golden Eagle Aviation Inc.",Martin 404,40.0,37.0,3.0,32.0,30.0,2.0,0.0
1970-10-02 14:07:00,Taiwan,U.S. Air Force,Lockheed C-130E,43.0,37.0,6.0,43.0,37.0,6.0,0.0
1970-10-04 15:10:00,Pennsylvania,Private,Aero Commander 500-B,2.0,1.0,1.0,2.0,1.0,1.0,0.0
1970-10-06 00:00:00,South Africa,National Airways,Douglas DC-3,11.0,9.0,2.0,3.0,2.0,1.0,0.0
1970-10-10 21:30:00,New Jersey,Saturn Airways,Lockheed L-100-20 Hercules,3.0,0.0,3.0,3.0,0.0,3.0,0.0
1970-10-28 00:00:00,Guadeloupe,Aerocosta Colombia,Curtiss C-46D,4.0,1.0,3.0,2.0,0.0,2.0,0.0
1970-11-14 19:36:00,West Virginia,Southern Airways,McDonnell Douglas DC-9-31,75.0,71.0,4.0,75.0,71.0,4.0,0.0
1970-11-27 13:30:00,South Vietnam,U.S. Air Force,Fairchild C-123K,79.0,73.0,6.0,79.0,73.0,6.0,0.0
1970-11-27 17:05:00,Alaska,Capitol Airlines,McDonnell Douglas DC-8-63CF,229.0,219.0,10.0,47.0,46.0,1.0,0.0
1970-11-29 14:30:00,South Vietnam,U.S. Air Force,Fairchild C-123K,44.0,39.0,5.0,42.0,37.0,5.0,0.0
1970-12-02 16:00:00,Bangladesh,Cargolux,Canadair CL-44J,8.0,4.0,4.0,8.0,4.0,4.0,0.0
1970-12-05 06:43:00,India,Jamair,Douglas DC-3,16.0,12.0,4.0,5.0,2.0,3.0,0.0
1970-12-07 00:00:00,Romania,Tarom,BAC One-Eleven  424EU,27.0,20.0,7.0,19.0,16.0,3.0,0.0
1970-12-28 14:42:00,Virgin Islands,Trans Caribbean Airways,Boeing B-727-2A7,55.0,48.0,7.0,2.0,2.0,0.0,0.0
1970-12-31 23:09:00, Pakistan,Pakistan International Airlines,Fokker F-27 Friendship 200,35.0,31.0,4.0,7.0,7.0,0.0,0.0
1970-12-31 00:00:00,Algeria,Rousseau Aviation,Nord 262E,31.0,28.0,3.0,31.0,28.0,3.0,0.0
1970-12-31 16:37:00,USSR,Aeroflot,Ilyushin IL-18B,93.0,90.0,3.0,93.0,90.0,3.0,0.0
1971-01-02 03:25:00,Libya,United Arab Airlines,de Havilland Comet 4C,16.0,8.0,8.0,16.0,8.0,8.0,0.0
1971-01-09 16:20:00,New Jersey,American Airlines / Private,Boeing B-707-323 / Cessna 150,21.0,14.0,7.0,2.0,0.0,2.0,0.0
1971-01-18 15:49:00,Switzerland,Balkan Bulgarian Airlines,Ilyushin IL-18,47.0,39.0,8.0,45.0,38.0,7.0,0.0
1971-01-21 07:35:00,Peru,Fuerza Aérea del Peru,Curtiss-Wright C-46,35.0,30.0,5.0,35.0,30.0,5.0,0.0
1971-01-21 09:40:00,France,L'Armée de L'Air,Nord 262A-34,21.0,17.0,4.0,21.0,17.0,4.0,0.0
1971-01-22 21:36:00,USSR,Aeroflot,Antonov AN-12B,14.0,12.0,2.0,14.0,12.0,2.0,0.0
1971-01-23 00:00:00,South Korea,Korean Airlines,Fokker F-27 Friendship 500,60.0,55.0,5.0,2.0,1.0,1.0,0.0
1971-01-25 11:45:00,Venezuela,Linea Aeropostal Venezolana,Vickers Viscount 749,47.0,43.0,4.0,13.0,12.0,1.0,0.0
1971-01-31 04:41:00,Russia,Aeroflot,Antonov AN-10,7.0,6.0,1.0,7.0,6.0,1.0,0.0
1971-02-17 00:00:00,Ecuador,TAM (Transportes Aereos Militares),Curtiss C-46,12.0,8.0,4.0,12.0,8.0,4.0,0.0
1971-03-26 20:39:00,India,Jamair,Douglas DC-3,15.0,11.0,4.0,15.0,11.0,4.0,0.0
1971-03-31 06:33:00,California,Western Airlines,Boeing B-720-047B,5.0,0.0,5.0,5.0,0.0,5.0,0.0
1971-03-31 12:59:00,Ukraine,Aeroflot,Antonov An-10,65.0,57.0,8.0,65.0,57.0,8.0,0.0
1971-04-15 07:00:00,Philippines,Philippine Air Force,Douglas C-47A,40.0,36.0,4.0,39.0,35.0,4.0,0.0
1971-04-22 17:01:00,New Hampshire,New England Aviaiton,Beechcraft C35,4.0,3.0,1.0,4.0,3.0,1.0,0.0
1971-05-11 00:00:00,Guatemala,Aviateca,Curtiss C-46A-55-CK,35.0,32.0,3.0,5.0,2.0,3.0,0.0
1971-05-23 20:00:00,Yugoslavia,Aviogenex (Yugoslavia),Tupolev TU-134A,83.0,76.0,7.0,78.0,75.0,3.0,0.0
1971-05-25 04:26:00,Chile,ALFA,Curtiss C-46,4.0,2.0,2.0,4.0,2.0,2.0,0.0
1971-05-28 11:08:00,Virginia,Private,Aero Commander 680E,6.0,5.0,1.0,6.0,5.0,1.0,0.0
1971-06-06 17:11:00,California,US Marine Air Corps,McDonnell Douglas DC-9-31 / F4-B,51.0,44.0,7.0,50.0,44.0,6.0,0.0
1971-06-07 08:49:00,Connecticut,Allegheny Airlines,Convair CV-580,31.0,28.0,3.0,28.0,26.0,2.0,0.0
1971-06-13 13:30:00,North Pacific Ocean,U.S. Air Force,Boeing - EC-135N,24.0,20.0,4.0,24.0,20.0,4.0,0.0
1971-06-17 14:30:00,Chile,SAVCO,Douglas DC-6,6.0,4.0,2.0,6.0,4.0,2.0,0.0
1971-06-28 18:00:00,California,Shelter Cove Sea Park,Douglas DC-3,24.0,21.0,3.0,17.0,15.0,2.0,0.0
1971-07-03 18:10:00,Japan,Toa Domestic Airline (Japan),NAMC YS-11A-227,68.0,64.0,4.0,68.0,64.0,4.0,0.0
1971-07-24 00:00:00,Mali,Air Ivoire,Douglas DC-3,6.0,4.0,2.0,6.0,4.0,2.0,0.0
1971-07-25 13:21:00,Philippines,Pan American World Airways,Boeing 707-321CF,4.0,0.0,4.0,4.0,0.0,4.0,0.0
1971-07-25 08:35:00,Russia,Aeroflot,Tupolev TU-104B,126.0,118.0,8.0,97.0,93.0,4.0,0.0
1971-07-30 15:00:00,France,French Air Force,Nord 2501 Noratlas,39.0,36.0,3.0,37.0,34.0,3.0,0.0
